year,name,rate,code
2009,Butler County,40.03,19023
2009,Calhoun County,32.63,19025
2009,Carroll County,34.31,19027
2009,Cass County,38.88,19029
2009,Cedar County,50.37,19031
2009,Cerro Gordo County,34.62,19033
2009,Cherokee County,28.73,19035
2009,Chickasaw County,35.89,19037
2009,Clarke County,42.92,19039
2009,Clay County,28.81,19041
2009,Clayton County,39.44,19043
2009,Clinton County,48.1,19045
2009,Crawford County,33.11,19047
2009,Dallas County,39.02,19049
2009,Davis County,49.43,19051
2009,Decatur County,43.29,19053
2009,Delaware County,44.98,19055
2009,Des Moines County,54.01,19057
2009,Dickinson County,28.67,19059
2009,Dubuque County,45.94,19061
2009,Emmet County,30.26,19063
2009,Fayette County,39.43,19065
2009,Floyd County,37.21,19067
2009,Franklin County,39.56,19069
2009,Fremont County,30.68,19071
2009,Greene County,36.06,19073
2009,Grundy County,42.41,19075
2009,Guthrie County,37.32,19077
2009,Hamilton County,38.27,19079
2009,Hancock County,36.31,19081
2009,Hardin County,41.35,19083
2009,Harrison County,32.5,19085
2009,Henry County,52.52,19087
2009,Howard County,33.43,19089
2009,Humboldt County,33.57,19091
2009,Ida County,31.5,19093
2009,Iowa County,48.64,19095
2009,Jackson County,49.26,19097
2009,Jasper County,42.23,19099
2009,Jefferson County,51.53,19101
2009,Johnson County,47.42,19103
2009,Jones County,49.12,19105
2009,Keokuk County,51.65,19107
2009,Kossuth County,32.66,19109
2009,Lee County,52.61,19111
2009,Linn County,47.86,19113
2009,Louisa County,53.84,19115
2009,Lucas County,40.95,19117
2009,Lyon County,26.99,19119
2009,Madison County,40.95,19121
2009,Mahaska County,45.8,19123
2009,Marion County,39.98,19125
2009,Marshall County,41.54,19127
2009,Mills County,30.42,19129
2009,Mitchell County,34.77,19131
2009,Monona County,31.57,19133
2009,Monroe County,42.84,19135
2009,Montgomery County,32.76,19137
2009,Muscatine County,50.81,19139
2009,O'Brien County,26.87,19141
2009,Osceola County,26.93,19143
2009,Page County,33.87,19145
2009,Palo Alto County,31.04,19147
2009,Plymouth County,30.69,19149
2009,Pocahontas County,29.79,19151
2009,Polk County,40.69,19153
2009,Pottawattamie County,32.73,19155
2009,Poweshiek County,46.8,19157
2009,Ringgold County,43.3,19159
2009,Sac County,30.23,19161
2009,Scott County,50.16,19163
2009,Shelby County,35.66,19165
2009,Sioux County,27.99,19167
2009,Story County,40.33,19169
2009,Tama County,44.98,19171
2009,Taylor County,39.64,19173
2009,Union County,41.88,19175
2009,Van Buren County,51.23,19177
2009,Wapello County,49.15,19179
2009,Warren County,40.35,19181
2009,Washington County,51.32,19183
2009,Wayne County,41.83,19185
2009,Webster County,35.35,19187
2009,Winnebago County,33.83,19189
2009,Winneshiek County,35.85,19191
2009,Woodbury County,32.18,19193
2009,Worth County,31.95,19195
2009,Wright County,36.4,19197
2008,Adair County,47.9,19001
2008,Adams County,47.35,19003
2008,Allamakee County,42.53,19005
2008,Appanoose County,54.19,19007
2008,Audubon County,41.22,19009
2008,Benton County,49.53,19011
2008,Black Hawk County,46.97,19013
2008,Boone County,47.14,19015
2008,Bremer County,45.98,19017
2008,Buchanan County,45.77,19019
2008,Buena Vista County,33.67,19021
2008,Butler County,43.45,19023
2008,Calhoun County,39.28,19025
2008,Carroll County,41.49,19027
2008,Cass County,45.42,19029
2008,Cedar County,45.41,19031
2008,Cerro Gordo County,41.05,19033
2008,Cherokee County,33.87,19035
2008,Chickasaw County,42.19,19037
2008,Clarke County,50.99,19039
2008,Clay County,27.03,19041
2008,Clayton County,45.64,19043
2008,Clinton County,42.81,19045
2008,Crawford County,40.76,19047
2008,Dallas County,47.49,19049
2008,Davis County,51.13,19051
2008,Decatur County,51.39,19053
2008,Delaware County,51.3,19055
2008,Des Moines County,47.44,19057
2008,Dickinson County,26.4,19059
2008,Dubuque County,49.01,19061
2008,Emmet County,26.54,19063
2008,Fayette County,44.5,19065
2008,Floyd County,41.78,19067
2008,Franklin County,44.18,19069
2008,Fremont County,40.88,19071
2008,Greene County,43.29,19073
2008,Grundy County,46.43,19075
2008,Guthrie County,44.83,19077
2008,Hamilton County,44.91,19079
2008,Hancock County,36.49,19081
2008,Hardin County,48.75,19083
2008,Harrison County,35.37,19085
2008,Henry County,46.92,19087
2008,Howard County,40.69,19089
2008,Humboldt County,34.58,19091
2008,Ida County,36.73,19093
2008,Iowa County,48.17,19095
2008,Jackson County,48.42,19097
2008,Jasper County,44.47,19099
2008,Jefferson County,46.53,19101
2008,Johnson County,48.28,19103
2008,Jones County,49.92,19105
2008,Keokuk County,46.47,19107
2008,Kossuth County,29.65,19109
2008,Lee County,46.5,19111
2008,Linn County,49.45,19113
2008,Louisa County,48.86,19115
2008,Lucas County,49.59,19117
2008,Lyon County,29.72,19119
2008,Madison County,50.09,19121
2008,Mahaska County,48.17,19123
2008,Marion County,46.73,19125
2008,Marshall County,48.27,19127
2008,Mills County,42.28,19129
2008,Mitchell County,40.74,19131
2008,Monona County,34.64,19133
2008,Monroe County,48.69,19135
2008,Montgomery County,43.01,19137
2008,Muscatine County,47.44,19139
2008,O'Brien County,30.12,19141
2008,Osceola County,29.97,19143
2008,Page County,42.26,19145
2008,Palo Alto County,29.3,19147
2008,Plymouth County,32.67,19149
2008,Pocahontas County,35.4,19151
2008,Polk County,48.95,19153
2008,Pottawattamie County,41.05,19155
2008,Poweshiek County,49.37,19157
2008,Ringgold County,53.58,19159
2008,Sac County,37.24,19161
2008,Scott County,45.25,19163
2008,Shelby County,39.8,19165
2008,Sioux County,29.76,19167
2008,Story County,48.89,19169
2008,Tama County,49.75,19171
2008,Taylor County,47.78,19173
2008,Union County,50.51,19175
2008,Van Buren County,48.73,19177
2008,Wapello County,47.24,19179
2008,Warren County,48.81,19181
2008,Washington County,47.14,19183
2008,Wayne County,53.33,19185
2008,Webster County,37.67,19187
2008,Winnebago County,32.45,19189
2008,Winneshiek County,42.31,19191
2008,Woodbury County,33.56,19193
2008,Worth County,36.63,19195
2008,Wright County,38.7,19197
2007,Adair County,46.15,19001
2007,Adams County,46.05,19003
2007,Allamakee County,49.54,19005
2007,Appanoose County,42.99,19007
2007,Audubon County,45.26,19009
2007,Benton County,43.5,19011
2007,Black Hawk County,44.22,19013
2007,Boone County,43.25,19015
2007,Bremer County,43.38,19017
2007,Buchanan County,44.39,19019
2007,Buena Vista County,36.31,19021
2007,Butler County,44.03,19023
2007,Calhoun County,43.64,19025
2007,Carroll County,40.82,19027
2007,Cass County,46.16,19029
2007,Cedar County,43.9,19031
2007,Cerro Gordo County,42.64,19033
2007,Cherokee County,37.16,19035
2007,Chickasaw County,45.76,19037
2007,Clarke County,45.51,19039
2007,Clay County,33.62,19041
2007,Clayton County,48.12,19043
2007,Clinton County,40.1,19045
2007,Crawford County,39.55,19047
2007,Dallas County,44.96,19049
2007,Davis County,44.27,19051
2007,Decatur County,42.7,19053
2007,Delaware County,43.99,19055
2007,Des Moines County,40.26,19057
2007,Dickinson County,33.47,19059
2007,Dubuque County,43.26,19061
2007,Emmet County,34.16,19063
2007,Fayette County,44.85,19065
2007,Floyd County,43.33,19067
2007,Franklin County,44.01,19069
2007,Fremont County,43.8,19071
2007,Greene County,42.12,19073
2007,Grundy County,46.61,19075
2007,Guthrie County,46.68,19077
2007,Hamilton County,45.38,19079
2007,Hancock County,41,19081
2007,Hardin County,47.63,19083
2007,Harrison County,41.71,19085
2007,Henry County,46.39,19087
2007,Howard County,43.47,19089
2007,Humboldt County,42.42,19091
2007,Ida County,37.62,19093
2007,Iowa County,42.61,19095
2007,Jackson County,41.04,19097
2007,Jasper County,42.93,19099
2007,Jefferson County,47.82,19101
2007,Johnson County,43.79,19103
2007,Jones County,42.29,19105
2007,Keokuk County,45.8,19107
2007,Kossuth County,38.84,19109
2007,Lee County,39.11,19111
2007,Linn County,41.71,19113
2007,Louisa County,43.44,19115
2007,Lucas County,45.65,19117
2007,Lyon County,29.18,19119
2007,Madison County,44.56,19121
2007,Mahaska County,46.86,19123
2007,Marion County,47.56,19125
2007,Marshall County,42.84,19127
2007,Mills County,46.15,19129
2007,Mitchell County,39.6,19131
2007,Monona County,37.87,19133
2007,Monroe County,44.62,19135
2007,Montgomery County,49.82,19137
2007,Muscatine County,43.34,19139
2007,O'Brien County,31.76,19141
2007,Osceola County,31.67,19143
2007,Page County,46.09,19145
2007,Palo Alto County,37.85,19147
2007,Plymouth County,35.68,19149
2007,Pocahontas County,39.49,19151
2007,Polk County,43.55,19153
2007,Pottawattamie County,44.83,19155
2007,Poweshiek County,44.5,19157
2007,Ringgold County,42.68,19159
2007,Sac County,40.03,19161
2007,Scott County,41.64,19163
2007,Shelby County,44.45,19165
2007,Sioux County,31.42,19167
2007,Story County,43.8,19169
2007,Tama County,41.98,19171
2007,Taylor County,43.93,19173
2007,Union County,45.3,19175
2007,Van Buren County,43.41,19177
2007,Wapello County,45.23,19179
2007,Warren County,44.85,19181
2007,Washington County,47.02,19183
2007,Wayne County,43.98,19185
2007,Webster County,42.56,19187
2007,Winnebago County,37.24,19189
2007,Winneshiek County,46.49,19191
2007,Woodbury County,37.71,19193
2007,Worth County,39.39,19195
2007,Wright County,42.05,19197
2006,Adair County,35.09,19001
2006,Adams County,33.66,19003
2006,Allamakee County,32.23,19005
2006,Appanoose County,31.02,19007
2006,Audubon County,35.09,19009
2006,Benton County,32.75,19011
2006,Black Hawk County,34.46,19013
2006,Boone County,36.7,19015
2006,Bremer County,32.47,19017
2006,Buchanan County,35.04,19019
2006,Buena Vista County,24.69,19021
2006,Butler County,34.13,19023
2006,Calhoun County,28.32,19025
2006,Carroll County,33.66,19027
2006,Cass County,36.11,19029
2006,Cedar County,34.13,19031
2006,Cerro Gordo County,32.4,19033
2006,Cherokee County,27.13,19035
2006,Chickasaw County,30.6,19037
2006,Clarke County,35.24,19039
2006,Clay County,26.91,19041
2006,Clayton County,33.29,19043
2006,Clinton County,37.65,19045
2006,Crawford County,34.44,19047
2006,Dallas County,35.74,19049
2006,Davis County,32.04,19051
2006,Decatur County,34.72,19053
2006,Delaware County,35.14,19055
2006,Des Moines County,30.03,19057
2006,Dickinson County,27.46,19059
2006,Dubuque County,37.11,19061
2006,Emmet County,28.19,19063
2006,Fayette County,33.49,19065
2006,Floyd County,31.46,19067
2006,Franklin County,33.21,19069
2006,Fremont County,31.56,19071
2006,Greene County,37.39,19073
2006,Grundy County,34.8,19075
2006,Guthrie County,36.59,19077
2006,Hamilton County,32.91,19079
2006,Hancock County,29.57,19081
2006,Hardin County,34.25,19083
2006,Harrison County,32.93,19085
2006,Henry County,32.35,19087
2006,Howard County,31.36,19089
2006,Humboldt County,27.71,19091
2006,Ida County,27.93,19093
2006,Iowa County,31.18,19095
2006,Jackson County,40.44,19097
2006,Jasper County,33.47,19099
2006,Jefferson County,34.7,19101
2006,Johnson County,33.56,19103
2006,Jones County,36.34,19105
2006,Keokuk County,32.77,19107
2006,Kossuth County,29.65,19109
2006,Lee County,29.83,19111
2006,Linn County,33.5,19113
2006,Louisa County,32.01,19115
2006,Lucas County,33.05,19117
2006,Lyon County,28.73,19119
2006,Madison County,34.63,19121
2006,Mahaska County,32.56,19123
2006,Marion County,33.59,19125
2006,Marshall County,34.27,19127
2006,Mills County,31.63,19129
2006,Mitchell County,32.56,19131
2006,Monona County,28.56,19133
2006,Monroe County,31.11,19135
2006,Montgomery County,32.48,19137
2006,Muscatine County,32.99,19139
2006,O'Brien County,29.09,19141
2006,Osceola County,28.82,19143
2006,Page County,34.21,19145
2006,Palo Alto County,26.63,19147
2006,Plymouth County,28.31,19149
2006,Pocahontas County,25.72,19151
2006,Polk County,32.73,19153
2006,Pottawattamie County,33.29,19155
2006,Poweshiek County,33.02,19157
2006,Ringgold County,35.99,19159
2006,Sac County,27.28,19161
2006,Scott County,36.08,19163
2006,Shelby County,34.89,19165
2006,Sioux County,27.88,19167
2006,Story County,34.68,19169
2006,Tama County,32.71,19171
2006,Taylor County,35.95,19173
2006,Union County,34.25,19175
2006,Van Buren County,32,19177
2006,Wapello County,32.68,19179
2006,Warren County,34.21,19181
2006,Washington County,35.12,19183
2006,Wayne County,32.13,19185
2006,Webster County,30.41,19187
2006,Winnebago County,30.78,19189
2006,Winneshiek County,32.38,19191
2006,Woodbury County,28.2,19193
2006,Worth County,32.18,19195
2006,Wright County,28.41,19197
2005,Adair County,27.46,19001
2005,Adams County,28.01,19003
2005,Allamakee County,32.03,19005
2005,Appanoose County,28.24,19007
2005,Audubon County,29.77,19009
2005,Benton County,28.29,19011
2005,Black Hawk County,31.08,19013
2005,Boone County,32.25,19015
2005,Bremer County,35.4,19017
2005,Buchanan County,27.63,19019
2005,Buena Vista County,29.99,19021
2005,Butler County,34.79,19023
2005,Calhoun County,32.24,19025
2005,Carroll County,28.86,19027
2005,Cass County,27.5,19029
2005,Cedar County,22.46,19031
2005,Cerro Gordo County,39.63,19033
2005,Cherokee County,30.45,19035
2005,Chickasaw County,38.32,19037
2005,Clarke County,28.15,19039
2005,Clay County,30.27,19041
2005,Clayton County,30.54,19043
2005,Clinton County,22.23,19045
2005,Crawford County,27.08,19047
2005,Dallas County,31.66,19049
2005,Davis County,28.96,19051
2005,Decatur County,28.32,19053
2005,Delaware County,28.72,19055
2005,Des Moines County,26.12,19057
2005,Dickinson County,31.87,19059
2005,Dubuque County,27.56,19061
2005,Emmet County,33.21,19063
2005,Fayette County,33.67,19065
2005,Floyd County,38.17,19067
2005,Franklin County,36.22,19069
2005,Fremont County,28.77,19071
2005,Greene County,30.86,19073
2005,Grundy County,31.05,19075
2005,Guthrie County,31.45,19077
2005,Hamilton County,33.05,19079
2005,Hancock County,39.27,19081
2005,Hardin County,31.58,19083
2005,Harrison County,25.84,19085
2005,Henry County,25.89,19087
2005,Howard County,37.32,19089
2005,Humboldt County,34.86,19091
2005,Ida County,28.16,19093
2005,Iowa County,26.13,19095
2005,Jackson County,24.22,19097
2005,Jasper County,29.96,19099
2005,Jefferson County,27.51,19101
2005,Johnson County,24.16,19103
2005,Jones County,24.79,19105
2005,Keokuk County,25.1,19107
2005,Kossuth County,38.11,19109
2005,Lee County,28.2,19111
2005,Linn County,27.15,19113
2005,Louisa County,22.93,19115
2005,Lucas County,26.37,19117
2005,Lyon County,34.28,19119
2005,Madison County,27.56,19121
2005,Mahaska County,25.2,19123
2005,Marion County,25.61,19125
2005,Marshall County,30.45,19127
2005,Mills County,26.8,19129
2005,Mitchell County,37.65,19131
2005,Monona County,25.72,19133
2005,Monroe County,26.07,19135
2005,Montgomery County,27.41,19137
2005,Muscatine County,20.88,19139
2005,O'Brien County,30.52,19141
2005,Osceola County,33.38,19143
2005,Page County,31.51,19145
2005,Palo Alto County,34.91,19147
2005,Plymouth County,29.65,19149
2005,Pocahontas County,33.14,19151
2005,Polk County,31.1,19153
2005,Pottawattamie County,26.59,19155
2005,Poweshiek County,27.2,19157
2005,Ringgold County,30.2,19159
2005,Sac County,30.16,19161
2005,Scott County,19.83,19163
2005,Shelby County,27.2,19165
2005,Sioux County,30.23,19167
2005,Story County,32.96,19169
2005,Tama County,28.78,19171
2005,Taylor County,32.05,19173
2005,Union County,27.97,19175
2005,Van Buren County,27.74,19177
2005,Wapello County,26.32,19179
2005,Warren County,27.25,19181
2005,Washington County,24.82,19183
2005,Wayne County,27.51,19185
2005,Webster County,32.91,19187
2005,Winnebago County,38.64,19189
2005,Winneshiek County,34.75,19191
2005,Woodbury County,27.13,19193
2005,Worth County,38.42,19195
2005,Wright County,33.92,19197
2004,Adair County,35.82,19001
2004,Adams County,36.06,19003
2004,Allamakee County,41.27,19005
2004,Appanoose County,38.66,19007
2004,Audubon County,35.26,19009
2004,Benton County,35.52,19011
2004,Black Hawk County,35.3,19013
2004,Boone County,34.59,19015
2004,Bremer County,39.09,19017
2004,Buchanan County,36.26,19019
2004,Buena Vista County,31.47,19021
2004,Butler County,33.47,19023
2004,Calhoun County,35.08,19025
2004,Carroll County,33.54,19027
2004,Cass County,34.24,19029
2004,Cedar County,38.32,19031
2004,Cerro Gordo County,40.33,19033
2004,Cherokee County,33.53,19035
2004,Chickasaw County,42.98,19037
2004,Clarke County,34.03,19039
2004,Clay County,37.76,19041
2004,Clayton County,38.62,19043
2004,Clinton County,36.95,19045
2004,Crawford County,30.86,19047
2004,Dallas County,35.95,19049
2004,Davis County,39.76,19051
2004,Decatur County,36.28,19053
2004,Delaware County,34.79,19055
2004,Des Moines County,36.05,19057
2004,Dickinson County,37.32,19059
2004,Dubuque County,35.44,19061
2004,Emmet County,38.66,19063
2004,Fayette County,41.41,19065
2004,Floyd County,38.65,19067
2004,Franklin County,32.65,19069
2004,Fremont County,31.77,19071
2004,Greene County,35.65,19073
2004,Grundy County,33.46,19075
2004,Guthrie County,35.32,19077
2004,Hamilton County,36.56,19079
2004,Hancock County,38.57,19081
2004,Hardin County,32.33,19083
2004,Harrison County,31.24,19085
2004,Henry County,36.4,19087
2004,Howard County,42.51,19089
2004,Humboldt County,31.62,19091
2004,Ida County,34.54,19093
2004,Iowa County,33.48,19095
2004,Jackson County,36.06,19097
2004,Jasper County,33.99,19099
2004,Jefferson County,35.73,19101
2004,Johnson County,36.86,19103
2004,Jones County,37.66,19105
2004,Keokuk County,33.07,19107
2004,Kossuth County,37.2,19109
2004,Lee County,36.94,19111
2004,Linn County,34.87,19113
2004,Louisa County,35.7,19115
2004,Lucas County,35.22,19117
2004,Lyon County,30.59,19119
2004,Madison County,35.86,19121
2004,Mahaska County,33.27,19123
2004,Marion County,34.77,19125
2004,Marshall County,33.64,19127
2004,Mills County,31.04,19129
2004,Mitchell County,42.2,19131
2004,Monona County,26.8,19133
2004,Monroe County,35.35,19135
2004,Montgomery County,34.05,19137
2004,Muscatine County,35.11,19139
2004,O'Brien County,33.76,19141
2004,Osceola County,33.09,19143
2004,Page County,34.06,19145
2004,Palo Alto County,35.63,19147
2004,Plymouth County,33.83,19149
2004,Pocahontas County,31.98,19151
2004,Polk County,36.54,19153
2004,Pottawattamie County,33.65,19155
2004,Poweshiek County,32.77,19157
2004,Ringgold County,34.63,19159
2004,Sac County,34.16,19161
2004,Scott County,36.27,19163
2004,Shelby County,35.18,19165
2004,Sioux County,31.25,19167
2004,Story County,36.39,19169
2004,Tama County,32.79,19171
2004,Taylor County,34.73,19173
2004,Union County,32.52,19175
2004,Van Buren County,35.32,19177
2004,Wapello County,35.56,19179
2004,Warren County,36.28,19181
2004,Washington County,36.2,19183
2004,Wayne County,37.53,19185
2004,Webster County,35.2,19187
2004,Winnebago County,41.37,19189
2004,Winneshiek County,44.39,19191
2004,Woodbury County,29.02,19193
2004,Worth County,43.42,19195
2004,Wright County,33.21,19197
2003,Adair County,29.74,19001
2003,Adams County,27.64,19003
2003,Allamakee County,25.37,19005
2003,Appanoose County,32.43,19007
2003,Audubon County,27.52,19009
2003,Benton County,32.51,19011
2003,Black Hawk County,30,19013
2003,Boone County,33.4,19015
2003,Bremer County,27.64,19017
2003,Buchanan County,32.18,19019
2003,Buena Vista County,26.75,19021
2003,Butler County,28.53,19023
2003,Calhoun County,29.72,19025
2003,Carroll County,30.42,19027
2003,Cass County,27.03,19029
2003,Cedar County,28.19,19031
2003,Cerro Gordo County,25.6,19033
2003,Cherokee County,25.66,19035
2003,Chickasaw County,26.52,19037
2003,Clarke County,31.17,19039
2003,Clay County,23.35,19041
2003,Clayton County,30.52,19043
2003,Clinton County,26.94,19045
2003,Crawford County,27.61,19047
2003,Dallas County,32.8,19049
2003,Davis County,33.22,19051
2003,Decatur County,30.47,19053
2003,Delaware County,34.09,19055
2003,Des Moines County,33.91,19057
2003,Dickinson County,21.8,19059
2003,Dubuque County,31.53,19061
2003,Emmet County,24.08,19063
2003,Fayette County,29.37,19065
2003,Floyd County,24.85,19067
2003,Franklin County,28.1,19069
2003,Fremont County,25.41,19071
2003,Greene County,34.18,19073
2003,Grundy County,30.46,19075
2003,Guthrie County,29.17,19077
2003,Hamilton County,29.41,19079
2003,Hancock County,25.6,19081
2003,Hardin County,28.64,19083
2003,Harrison County,26.04,19085
2003,Henry County,32.7,19087
2003,Howard County,24.03,19089
2003,Humboldt County,27,19091
2003,Ida County,25.72,19093
2003,Iowa County,29.47,19095
2003,Jackson County,28.73,19097
2003,Jasper County,32.68,19099
2003,Jefferson County,31.88,19101
2003,Johnson County,28.94,19103
2003,Jones County,30.7,19105
2003,Keokuk County,30.07,19107
2003,Kossuth County,23.46,19109
2003,Lee County,37.71,19111
2003,Linn County,31.9,19113
2003,Louisa County,30.53,19115
2003,Lucas County,31.75,19117
2003,Lyon County,23.83,19119
2003,Madison County,31.2,19121
2003,Mahaska County,30.09,19123
2003,Marion County,30.99,19125
2003,Marshall County,32.06,19127
2003,Mills County,25.31,19129
2003,Mitchell County,24.43,19131
2003,Monona County,25.84,19133
2003,Monroe County,30.01,19135
2003,Montgomery County,26.54,19137
2003,Muscatine County,27.6,19139
2003,O'Brien County,25.35,19141
2003,Osceola County,23.42,19143
2003,Page County,27.85,19145
2003,Palo Alto County,25,19147
2003,Plymouth County,26.06,19149
2003,Pocahontas County,27.34,19151
2003,Polk County,31.8,19153
2003,Pottawattamie County,25.62,19155
2003,Poweshiek County,30.15,19157
2003,Ringgold County,28.17,19159
2003,Sac County,27.39,19161
2003,Scott County,28.31,19163
2003,Shelby County,26.7,19165
2003,Sioux County,26.33,19167
2003,Story County,30.64,19169
2003,Tama County,31.06,19171
2003,Taylor County,28.27,19173
2003,Union County,28.07,19175
2003,Van Buren County,35.91,19177
2003,Wapello County,29.64,19179
2003,Warren County,32.97,19181
2003,Washington County,30.27,19183
2003,Wayne County,32.87,19185
2003,Webster County,29.3,19187
2003,Winnebago County,23.92,19189
2003,Winneshiek County,24.13,19191
2003,Woodbury County,27.14,19193
2003,Worth County,25.33,19195
2003,Wright County,27.51,19197
2002,Adair County,25.2,19001
2002,Adams County,25.83,19003
2002,Allamakee County,30.48,19005
2002,Appanoose County,27.93,19007
2002,Audubon County,26.37,19009
2002,Benton County,31.33,19011
2002,Black Hawk County,30.49,19013
2002,Boone County,30.09,19015
2002,Bremer County,29.61,19017
2002,Buchanan County,32.33,19019
2002,Buena Vista County,27.9,19021
2002,Butler County,30.32,19023
2002,Calhoun County,30.89,19025
2002,Carroll County,31.48,19027
2002,Cass County,24.01,19029
2002,Cedar County,38.43,19031
2002,Cerro Gordo County,31.07,19033
2002,Cherokee County,27.96,19035
2002,Chickasaw County,28.95,19037
2002,Clarke County,25.96,19039
2002,Clay County,25.34,19041
2002,Clayton County,30.77,19043
2002,Clinton County,35.07,19045
2002,Crawford County,29.18,19047
2002,Dallas County,27.86,19049
2002,Davis County,29.86,19051
2002,Decatur County,24.7,19053
2002,Delaware County,37.59,19055
2002,Des Moines County,35.38,19057
2002,Dickinson County,25.22,19059
2002,Dubuque County,40.35,19061
2002,Emmet County,23.49,19063
2002,Fayette County,29.23,19065
2002,Floyd County,30.88,19067
2002,Franklin County,32.31,19069
2002,Fremont County,27.4,19071
2002,Greene County,32.68,19073
2002,Grundy County,29.51,19075
2002,Guthrie County,29.12,19077
2002,Hamilton County,31.08,19079
2002,Hancock County,30.35,19081
2002,Hardin County,29.52,19083
2002,Harrison County,24.67,19085
2002,Henry County,31.21,19087
2002,Howard County,30.28,19089
2002,Humboldt County,28.56,19091
2002,Ida County,30.64,19093
2002,Iowa County,31.05,19095
2002,Jackson County,39.14,19097
2002,Jasper County,29.2,19099
2002,Jefferson County,31.46,19101
2002,Johnson County,36.46,19103
2002,Jones County,41.41,19105
2002,Keokuk County,28.72,19107
2002,Kossuth County,27.18,19109
2002,Lee County,34.97,19111
2002,Linn County,36.74,19113
2002,Louisa County,32.98,19115
2002,Lucas County,29.58,19117
2002,Lyon County,21.39,19119
2002,Madison County,26.49,19121
2002,Mahaska County,28.37,19123
2002,Marion County,32,19125
2002,Marshall County,28.21,19127
2002,Mills County,26.87,19129
2002,Mitchell County,31.14,19131
2002,Monona County,24.1,19133
2002,Monroe County,28.49,19135
2002,Montgomery County,26.65,19137
2002,Muscatine County,34.71,19139
2002,O'Brien County,24.39,19141
2002,Osceola County,23.41,19143
2002,Page County,26.42,19145
2002,Palo Alto County,24.94,19147
2002,Plymouth County,25.59,19149
2002,Pocahontas County,30.25,19151
2002,Polk County,25.34,19153
2002,Pottawattamie County,26.67,19155
2002,Poweshiek County,31.82,19157
2002,Ringgold County,22.98,19159
2002,Sac County,30.68,19161
2002,Scott County,35.35,19163
2002,Shelby County,26.35,19165
2002,Sioux County,22.28,19167
2002,Story County,27.33,19169
2002,Tama County,29.92,19171
2002,Taylor County,24.11,19173
2002,Union County,26.16,19175
2002,Van Buren County,30.22,19177
2002,Wapello County,29.47,19179
2002,Warren County,28.17,19181
2002,Washington County,31.75,19183
2002,Wayne County,27.63,19185
2002,Webster County,30.13,19187
2002,Winnebago County,32.76,19189
2002,Winneshiek County,30.71,19191
2002,Woodbury County,26.55,19193
2002,Worth County,31.44,19195
2002,Wright County,31.12,19197
2001,Adair County,34.09,19001
2001,Adams County,35.52,19003
2001,Allamakee County,35.94,19005
2001,Appanoose County,42.79,19007
2001,Audubon County,32.79,19009
2001,Benton County,36.14,19011
2001,Black Hawk County,34.16,19013
2001,Boone County,32.46,19015
2001,Bremer County,32.45,19017
2001,Buchanan County,39.38,19019
2001,Buena Vista County,28.1,19021
2001,Butler County,33.31,19023
2001,Calhoun County,35.2,19025
2001,Carroll County,33.3,19027
2001,Cass County,34.93,19029
2001,Cedar County,38.67,19031
2001,Cerro Gordo County,29.63,19033
2001,Cherokee County,30.85,19035
2001,Chickasaw County,31.03,19037
2001,Clarke County,38.78,19039
2001,Clay County,27.52,19041
2001,Clayton County,37.67,19043
2001,Clinton County,38.09,19045
2001,Crawford County,33.28,19047
2001,Dallas County,30.54,19049
2001,Davis County,44.71,19051
2001,Decatur County,40.6,19053
2001,Delaware County,37.65,19055
2001,Des Moines County,42.36,19057
2001,Dickinson County,29.72,19059
2001,Dubuque County,37.79,19061
2001,Emmet County,31.21,19063
2001,Fayette County,36.37,19065
2001,Floyd County,31.79,19067
2001,Franklin County,34.5,19069
2001,Fremont County,33.62,19071
2001,Greene County,32.72,19073
2001,Grundy County,31.02,19075
2001,Guthrie County,30.08,19077
2001,Hamilton County,33.96,19079
2001,Hancock County,33.22,19081
2001,Hardin County,32.2,19083
2001,Harrison County,33.45,19085
2001,Henry County,41.2,19087
2001,Howard County,31.7,19089
2001,Humboldt County,32.38,19091
2001,Ida County,31.86,19093
2001,Iowa County,35.97,19095
2001,Jackson County,37.4,19097
2001,Jasper County,31.38,19099
2001,Jefferson County,41.62,19101
2001,Johnson County,37.49,19103
2001,Jones County,38.38,19105
2001,Keokuk County,38.55,19107
2001,Kossuth County,30.71,19109
2001,Lee County,42.6,19111
2001,Linn County,36.81,19113
2001,Louisa County,43.58,19115
2001,Lucas County,39.27,19117
2001,Lyon County,32.2,19119
2001,Madison County,33,19121
2001,Mahaska County,35.04,19123
2001,Marion County,33.1,19125
2001,Marshall County,30.02,19127
2001,Mills County,29.66,19129
2001,Mitchell County,33.62,19131
2001,Monona County,33.91,19133
2001,Monroe County,40.28,19135
2001,Montgomery County,34.53,19137
2001,Muscatine County,40.79,19139
2001,O'Brien County,29.29,19141
2001,Osceola County,30.51,19143
2001,Page County,36.32,19145
2001,Palo Alto County,28.34,19147
2001,Plymouth County,29.55,19149
2001,Pocahontas County,29.3,19151
2001,Polk County,29.95,19153
2001,Pottawattamie County,31.48,19155
2001,Poweshiek County,34.12,19157
2001,Ringgold County,39.4,19159
2001,Sac County,31.56,19161
2001,Scott County,38.82,19163
2001,Shelby County,33.34,19165
2001,Sioux County,30.41,19167
2001,Story County,31.62,19169
2001,Tama County,32.08,19171
2001,Taylor County,38.61,19173
2001,Union County,36.44,19175
